track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence
0Zze3tFRSNwL6KllmYjLgZ,Anywhere,112,r&b,53,0.592,0.499,0.863
02hk28MN2lUeiM3aBWe5a2,Teach Me,Alsogood,r&b,22,0.721,0.624,0.808
7vvRkLPIvfjjmCIqNxBuEZ,Back To Life,Soul II Soul,r&b,59,0.817,0.485,0.672
26E5XogqhqTvmjH5nPW2Q6,What I'm Used To,Nick Luebke,r&b,15,0.649,0.608,0.331
14H1bTZuAkUFbtQIpTEt1Q,Summertime,DJ Jazzy Jeff & The Fresh Prince,r&b,44,0.671,0.672,0.423
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,r&b,85,0.511,0.363,0.169
1Ckd4d6vkhvOp5HlAc5Ie2,Summertime - Single Edit,DJ Jazzy Jeff & The Fresh Prince,r&b,45,0.614,0.752,0.444
4ivarszaeIngvUcKijuSmn,We Give You Glory (feat. Tasha Cobbs),Fiya,r&b,34,0.295,0.76,0.345
1EKfW3pjgfLpnsYMZR9xVe,The Way She Loves Him (Live from Cinemusic),Shannon LaBrie,r&b,35,0.456,0.217,0.0765
7hpJ9tATWb2vztlq99hERP,Maniac,Conan Gray,r&b,85,0.623,0.647,0.522
35fEUnp7savJdgkfH6I80x,Cry Me a River,Nathan Britton,r&b,37,0.639,0.316,0.193
3KwBXx4v79jKrITc0WBw6H,Whip Appeal,Babyface,r&b,40,0.745,0.453,0.523
4Eq60oypgAxlX6Kp7MFQl6,Till It Happens To You,Corinne Bailey Rae,r&b,48,0.659,0.226,0.0705
0YL8rCxASTV9uBE9Sur0Ag,Shower Me With Your Love,Surface,r&b,50,0.632,0.356,0.197
4rr4Nn6XyXb4NBoZX4eqX2,Ela Me Faz Bem,Mster Gab,r&b,42,0.797,0.453,0.475
4sYpT6DUbqdeDiyzHFaW85,Spanjolka,St. Viper,r&b,36,0.82,0.627,0.721
28qOm0MgUE3hJfO6i84Jls,Miss Georgia Fornia (feat. Joi),Big K.R.I.T.,r&b,36,0.58,0.758,0.188
564oa00vY05d1uYnTEAAmE,Herside Story,GoldLink,r&b,70,0.885,0.595,0.754
3qBtltssunsFuzn6DxXI0b,Margarita (con Marracash),Elodie,r&b,70,0.834,0.668,0.755
74ZQQZAVOrd5sENv57jfCj,Straight Up,Chanté Moore,r&b,41,0.864,0.869,0.93
2M4pc3d5VTELAnjCkivkOf,U Blow My Mind,Blackstreet,r&b,0,0.717,0.819,0.588
4XsH9zBWPOCdXoH9ZDdS8r,Superfly,Curtis Mayfield,r&b,54,0.784,0.708,0.749
3E4miyUPbCkdMoPGnJaPmv,...Baby One More Time,Jamie Kent,r&b,33,0.681,0.587,0.759
1DXvEWgI1xoxmKv2Zd3pNE,UFOF,Big Thief,r&b,61,0.623,0.613,0.745
6D3VGJz4hOCMGrEANXFu2f,How Ya Like Me Now - Longer Version,Kool Moe Dee,r&b,0,0.875,0.737,0.543
5BtRfJTqNCdUiSpyapwmno,Luh You,Anderson .Paak,r&b,44,0.697,0.719,0.662
1xyRdEWnrKULKXbZCyZ9KS,Power,Deitrick Haddon,r&b,26,0.802,0.577,0.544
4NzMOnvSJVNKF7nw5NkXIP,bury a friend,Billie Eilish,r&b,21,0.905,0.389,0.196
7AjfklMN4WpQYz5FkT4E66,Lady,D'Angelo,r&b,62,0.815,0.364,0.723
371H6HjS4SXGbQ9IVfFUIL,Lens,Frank Ocean,r&b,61,0.681,0.333,0.564
2YJ7tTicU1vUmUjYNJROrv,BOYFREN,LoveLeo,r&b,75,0.842,0.368,0.713
4mFjaz2VfCtwIy7wfIn4IH,I'm Dreaming of a Black Christmas,L. Young,r&b,25,0.737,0.655,0.64
0Gx7phIMvHVT7pXk03h0rH,Chicago Boy,Ari Lennox,r&b,58,0.675,0.397,0.322
1o6DclZHw0HomxXEQR1ijX,Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,r&b,61,0.494,0.735,0.742
4tph7twTQ2WSXfSG5Y25Cp,In the Morning (feat. Syd & Thundercat),Mac Miller,r&b,48,0.549,0.639,0.116
08V9Lvq19LbR3IlgL2AYXv,Drop Your Love (feat. Dirty Radio),Young Franco,r&b,45,0.661,0.806,0.475
0BTGqPIW9acmhhUmENkq5r,If You Love Me,Brownstone,r&b,62,0.687,0.583,0.21
2V37zhzoUGd0cUbK9v4bIi,Go Natalie,Father MC,r&b,10,0.884,0.887,0.56
4Yenz5JZZOUiZSeyKY8bDz,Sign 'O' the Times,Prince,r&b,54,0.701,0.515,0.549
2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Minaj,r&b,65,0.917,0.679,0.453
0t6u4mHewKI5Ktl6Fo0dH1,"Ronnie, Bobby, Ricky, MIke, Ralph And Johnny (Word To The Mutha)!",Bell Biv DeVoe,r&b,19,0.724,0.939,0.758
56IszkEOG5lFShWevvEH3R,Whipped Cream,Ari Lennox,r&b,65,0.741,0.397,0.418
4SsDy47nzkU9FhqZkjPXvS,Guajira Guantanamera - Remasterizado,Joseito Fernández,r&b,19,0.686,0.573,0.764
6wIBZCIbbZh6ACDkWC5TX7,Ah Yeah,Robert Glasper Experiment,r&b,47,0.632,0.41,0.33
5UZDh0iz12IiJ8LPClqweA,Faded Pictures - From The Rush Hour Soundtrack,Case,r&b,50,0.708,0.511,0.613
0Ny5LbZnVS0IZKAdhbnhEx,Southside,Lloyd,r&b,1,0.687,0.404,0.448
6sdX6dI2bxMoBSFOR85VAn,Finally Yours,Giovanca,r&b,0,0.475,0.622,0.679
4j1Bk0BEIGCF9hR7cSwl9d,Candy Rain,Soul For Real,r&b,59,0.59,0.699,0.63
74uC8K6i7AL7mC7ohKCS7d,Flirt,Biig Piig,r&b,45,0.845,0.203,0.617
4zFDDTSInTkLg0d0KzxqJj,Selfish High Heels (feat. Macross 82-99 & Harrison),Yung Bae,r&b,51,0.627,0.818,0.485
2wibvZtPbMFbZf2lOwnzeK,Street Life,Randy Crawford,r&b,45,0.658,0.757,0.808
68owi91PuuLlARM4BTvNHv,Dark Skin Women - Pomo Remix,GoldLink,r&b,27,0.764,0.669,0.707
63rQC2OJfpWonw823hNMqZ,Quiet,Natalie Weiss,r&b,37,0.252,0.289,0.173
0jET2Wl3JrzW2XCsFZza6i,Good Morning Heartache,Chris Botti,r&b,17,0.6,0.466,0.408
17Cs4UboxdEx3uRnJagd9k,One Last Cry,Brian McKnight,r&b,19,0.363,0.176,0.119
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,r&b,82,0.939,0.305,0.563
4a945GVIx9LLKNLrcXhWV0,Slow Motion,Jagged Edge,r&b,0,0.801,0.343,0.707
7my1wrfnHqssb3mtHEPWrI,anxiety (with FRND),blackbear,r&b,68,0.652,0.715,0.618
7lWv5nVZoX3Dkk2KnZS2jV,How Do I Let a Good Man Down?,Sharon Jones & The Dap-Kings,r&b,28,0.656,0.964,0.871
4wDSLkTUIpRsn3UbCzW9wV,Motownphilly - Original Version,Boyz II Men,r&b,54,0.746,0.852,0.76
4cRR2gUTOerkUOW5iZpm91,Feels Good,Tony! Toni! Toné!,r&b,58,0.827,0.852,0.635
1qdtfV9zIFJTn9iL8JaGg5,Name On It (feat. Chase Benji),Sha Mula,r&b,12,0.782,0.546,0.453
0Ryp6HXZv4fdC7wfLJTdS7,I Swear,Ledisi,r&b,16,0.716,0.777,0.641
3K8tRD2Prik7FXbD8lZ6DC,I Wouldn't Know Any Better Than You,Gentle Bones,r&b,60,0.708,0.485,0.281
0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji,r&b,6,0.515,0.479,0.284
6LOZws7T3jqZz78unPgFF9,Dead To Me,Kali Uchis,r&b,70,0.675,0.761,0.428
7o7LWBj18034zYmqRDWOff,Bittersweet Symphony,Graeme James,r&b,22,0.897,0.892,0.971
1IfUGEJiMxAf96sGEgLt31,You Are Everything,Dru Hill,r&b,0,0.697,0.394,0.573
1gsnWXeNlbfoHpaGRi4oQ0,Two Can Play That Game - Radio Edit,Bobby Brown,r&b,56,0.609,0.905,0.878
4QkibOQBBrpdsCgZBpSlgQ,Per Un Milione,Boomdabash,r&b,61,0.741,0.744,0.898
5sUlaoVcLPk2Wr695jp6dd,Bartender (feat. Akon),T-Pain,r&b,54,0.832,0.391,0.436
5Anh8jULgeUgciLHCR25Mk,Like A Star,Corinne Bailey Rae,r&b,63,0.605,0.226,0.142
4tOmFSoQA9ji8lTxAbbvq1,I Believe In Love,Jessie J,r&b,51,0.504,0.494,0.425
0Ce9mMbIqC2rHZJHurL1ga,Clubber Lang,Ol Kainry,r&b,0,0.735,0.828,0.775
61mkzcrrV7CfpggUuCNMib,Distant Lady,Adriana Evans,r&b,38,0.573,0.672,0.648
72rzduhlDebH9vx2HIRkI5,All on You,Alvin Marquis,r&b,21,0.792,0.692,0.649
7f5trao56t7sB7f14QDTmp,Juicy (feat. Tyga),Doja Cat,r&b,75,0.786,0.652,0.483
7EoSDrwBPUBeBEORrpvgko,Water,Ugly God,r&b,61,0.816,0.245,0.187
5u8yoJzasvOhdNDhsBtoje,More,Syleena Johnson,r&b,18,0.66,0.715,0.668
20TYNq9o5sdBAbkCWE9ih7,Electric (feat. Khalid),Alina Baraz,r&b,69,0.599,0.396,0.134
5NrSSLgHeNpSLGWB2wLSCt,Fire & Brew,Kai Exos,r&b,10,0.633,0.842,0.693
1o2E5CwlBWuVElc41EqOSU,Is It Just Me?,Emily Burns,r&b,63,0.716,0.316,0.243
33NEAJosK5zyLY2D4OG7AE,SLAY (feat. Quavo),YG,r&b,61,0.735,0.44,0.239
5lWHbKbyWlf0HpqLmEI01t,Wrongs,Krept & Konan,r&b,58,0.753,0.635,0.313
0805juC23Tu4an79SGgLjM,I Don't Want You,Martin Miller,r&b,25,0.498,0.334,0.0949
33ZGVbrIaz1TcGyovIjofZ,Bump n' Grind,R. Kelly,r&b,0,0.466,0.456,0.644
7Akh21WwTaO2rlyH9xxCFg,Turned Away,Chuckii Booker,r&b,33,0.434,0.833,0.786
585ulENUQU7VIopVRL3eks,In questa città,Max Pezzali,r&b,58,0.642,0.755,0.582
0HOq63A8H2BMIJzGFdWs79,TRACK UNO,KAYTRANADA,r&b,52,0.843,0.448,0.172
74LMZPCWbRGmJSCk5pDR5O,Big Mood,PAST,r&b,26,0.861,0.59,0.43
6CAG3rBGPTAinoqgVD7fBJ,The Greatest,Cat Power,r&b,60,0.508,0.362,0.328
22wcpWIq8EUqcFoF6wD0gg,Accetto Miracoli,Tiziano Ferro,r&b,52,0.533,0.434,0.247
5M1tzhbcYFY8DwPFDLSJXG,Until,Raheem DeVaughn,r&b,21,0.582,0.658,0.654
348jKLMN7BOooOajwrDLhO,Don't Be Afraid,Aaron Hall,r&b,30,0.784,0.561,0.606
6Na5uKk5SsqZimk0hAWo8y,Signs,Drake,r&b,70,0.794,0.735,0.223
0s2AuUkqr6BN5GjLoTbjaw,Keep On Walkin',CeCe Peniston,r&b,27,0.775,0.832,0.633
5Ru9OjtEw5htfnVKpYsIcv,UMI Says,Mos Def,r&b,55,0.72,0.67,0.566
7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,Travis Scott,r&b,80,0.785,0.554,0.144
03SrVtN1UcstvinRAjrfff,How Ya Like Me Now - Longer Version,Kool Moe Dee,r&b,19,0.873,0.859,0.542
5QZbCX2yKSFHPe7nCHGMam,Slow Up,Jacob Banks,r&b,55,0.368,0.34,0.0455
4VBuw0C5WpH0PGsjIwEuE9,Yinmn Blue,Chris Mazuera,r&b,16,0.857,0.248,0.518
2XUwZ5CObNFeMfU4PHkWEB,Santa Claus Go Straight To The Ghetto,James Brown,r&b,4,0.666,0.61,0.806
3jxoBOY4oK2MIe0m9OJQeV,Bando,Kalash,r&b,0,0.875,0.647,0.458
6NblUCwJXYkQlQ6LhcmSlQ,Ooh Nah Nah (feat. Masego),SiR,r&b,64,0.85,0.273,0.572
30DUFFqN1JhGq8gyBjFtub,Just Kickin' It,Xscape,r&b,24,0.699,0.536,0.777
69TENP7mK0C1Qxgi4dpsDp,Sure Boy,Rahsaan Patterson,r&b,0,0.687,0.614,0.414
4y0c7gHwdlTRc6swtlkwg5,I'd Rather Go Blind,Gemma Ray,r&b,11,0.361,0.193,0.371
5z2vuWBeJHd2VrocKhPqkg,Old School Heart,Arjuna Oakes,r&b,37,0.548,0.593,0.507
32Vm9SAaTKw2AHy2W1REP0,Talk Dirty,Big Bub,r&b,7,0.761,0.684,0.52
3DwFmPs6pzLobxk5lcwihk,What About Your Friends (Album Radio Edit) [W/Rap],TLC,r&b,27,0.752,0.936,0.655
2wSJEsk3c0E1ZXYRwgNQoR,Pull Away,Leon Bridges,r&b,46,0.639,0.468,0.42
2WXyBlJYptmmNUcWn2qYV9,Good For You,Jack Vallier,r&b,51,0.501,0.666,0.426
6cSBm4mtcuFtClN6yDvjQo,Love... (Her Fault) [feat. Bryson Tiller],Wale,r&b,69,0.59,0.598,0.34
3EludUFeAoJAwSixWGG5Wg,Wrong,Luh Kel,r&b,76,0.745,0.728,0.39
5qhlC4Rzals34zxovrPzKp,Ice Box,Omarion,r&b,63,0.775,0.731,0.821
3DIe90xqHuUDtyuapTwCAR,Take Your Time (Do It Right),The S.O.S Band,r&b,58,0.863,0.538,0.877
5GSPbwdtRrHJII2T8AOckK,Soul Revelation,Nicola Conte,r&b,12,0.545,0.768,0.532
666NLsbWOUP3Lo0Ji5U0FS,Let Me Hold You,Bow Wow,r&b,47,0.816,0.675,0.615
4EmrbKpQotKGCH0IWCnAOP,Add the Bassline,Jordan Rakei,r&b,13,0.753,0.352,0.53
7HyOh5NYicEElXbpZCuNvF,Do You Everynite,Joe Public,r&b,7,0.726,0.802,0.624
1vXowFMghZPxYLY4dozLzY,Never Alone,The High School of Music & Art,r&b,0,0.375,0.625,0.406
2LBqCSwhJGcFQeTHMVGwy3,Die For You,The Weeknd,r&b,67,0.586,0.525,0.508
7KWNTuVSFUziohGRhS3cZL,I'm Still In Love With You,New Edition,r&b,0,0.741,0.519,0.418
4fmHk7UJTYcqQwTZncsJ48,Show Me,HoodCelebrityy,r&b,44,0.71,0.651,0.31
2ePuLA5lrmT9U8D0VxTgWz,Have Yourself a Merry Little Christmas,The Whispers,r&b,30,0.32,0.421,0.13
2QzLYgjE7zTj1lb6Wi1aPx,Jerk Out #3,The Time,r&b,30,0.792,0.897,0.9
1F7ZElvJAvWKQ7UaPXg9cF,Barefoot In The Park,James Blake,r&b,9,0.558,0.632,0.519
0OZjtuIbOvPkCy6zlgyNOk,Everyday,Jamiroquai,r&b,0,0.689,0.321,0.81
0ELVXVHz8aPgwLySfkDn8e,Hey Ya,Obadiah Parker,r&b,3,0.574,0.489,0.572
1pCOmSyhfCTFm6vdoeD4JD,"Darlin', Darlin'",Ready For The World,r&b,6,0.804,0.523,0.806
2mb1XdzL8GCVJhiz6JxVtw,Juice,London Jae,r&b,22,0.905,0.346,0.43
01M4Wng6jF5uoNEHLl2OIn,Mama Knew Love,Anthony Hamilton,r&b,41,0.635,0.695,0.766
1439J60iNPIIIN7q6EvmsN,Help Me,Dave Hollister,r&b,7,0.72,0.726,0.569
3PqhQ5G24At0yDQuJBLZjT,Motownphilly,Boyz II Men,r&b,40,0.707,0.943,0.832
3y7O5Nqxp3luafo3abGzzJ,I'll Do For U,Father MC,r&b,25,0.832,0.666,0.81
3efy0g1He1zJ4B94VMbbBo,Baby I'm Ready,Levert,r&b,53,0.781,0.317,0.43
4GqkWberT9cHK9P6REykBd,boyfriend (with Social House),Ariana Grande,r&b,56,0.507,0.778,0.696
5tqZJUHEuqdN12RZVq2l9p,Hold On,The Internet,r&b,59,0.7,0.414,0.444
3RykIiejIO6BEhxSSrXRhH,WTP,Teyana Taylor,r&b,54,0.909,0.52,0.576
7BdXiDH2bPhBuPP2jTwRZB,The Few Things (With Charlotte Lawrence),JP Saxe,r&b,68,0.536,0.426,0.375
1q9jq5X5vwmewjOa2mHtQ1,Same Yung Nigga (feat. Playboi Carti),Gunna,r&b,69,0.852,0.568,0.504
7GxyTvjHH1rH96TYJnBceA,Arroz Con Pollo,Maxwell,r&b,0,0.82,0.446,0.464
4668NzBeVEmBV175TwDRiL,Starlight Girl,Night Tempo,r&b,23,0.711,0.754,0.964
2455Sj0F7wa9vhjK5BXtn5,I'm Going All The Way,Sounds Of Blackness,r&b,7,0.679,0.883,0.594
55hCcJ8MTcCwtTVKPJdo7r,I Can't Get Enough,Danny Boy,r&b,16,0.661,0.714,0.79
3lsse1FoSHnNXc6y0jHxvd,I Wanna Sex You Up - Single Mix,Color Me Badd,r&b,58,0.551,0.591,0.474
4bdJHQp90ymjEIkkYhcENB,Dat $tick,Rich Brian,r&b,69,0.923,0.508,0.168
0dDifktDnbzmGwliFzI0Ld,Poison,Bell Biv DeVoe,r&b,0,0.836,0.613,0.783
4y08InEX3ML1NpBhyRv5Im,Can't Trust'em (Remix),Dizzy Wright,r&b,28,0.814,0.716,0.254
2TYlNJNjw45KdmKr5Dh2mh,Low Tide,XY&O,r&b,41,0.559,0.799,0.367
4LIIWJjlXMftVKMQWUrxKO,Human,Sevdaliza,r&b,53,0.54,0.168,0.16
7bBIBrSmHvdMlTC7b9p8Vq,Playa,Baby K,r&b,67,0.837,0.577,0.73
68MX3Id3tWB9CKV9LqvYQy,Ordinary,Wayne Brady,r&b,25,0.792,0.633,0.819
1hqa2sNPPzrKMxS53j0wUS,A Braba,Lord ADL,r&b,47,0.589,0.457,0.72
1b5Cgfs0La5peeZ7Sw7y6y,What I Am - Recorded at Spotify Studios NYC,Iron & Wine,r&b,58,0.546,0.299,0.789
0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,r&b,67,0.762,0.403,0.346
4OZr4idEQn3vwdKu3uNQAO,Intro,Brasstracks,r&b,20,0.535,0.538,0.116
3xxmjMvJsSR3L7mUOxP9QA,Never Forget You,Noisettes,r&b,56,0.569,0.692,0.737
1GoTvQP3JEeA8oh5I9b2xc,Cleva,Erykah Badu,r&b,47,0.738,0.382,0.636
3i3W6JXFIIRnrm9RKUkaaC,N.E. Heart Break,New Edition,r&b,37,0.706,0.682,0.706
3uq6qe8ouF012GLOcLyWcH,I Found My Smile Again (Radio Edit),D'Angelo,r&b,49,0.765,0.55,0.688
1xvXZfgG3S62hoXJAoCha4,Glow,Kelis,r&b,34,0.78,0.585,0.64
4KcE3At063Xyleg2xGzVYz,Metal Guru,T. Rex,r&b,36,0.251,0.917,0.504
2mbBbq3QzcgkOEaBLs5e4t,Sumthin' Sumthin' - (Mellosmoothe) [cut],Maxwell,r&b,35,0.341,0.226,0.162
7aON8z3MgEECzYwTSqakXZ,Woman,Raheem DeVaughn,r&b,35,0.751,0.48,0.632
1gqfZG2HORk2sPxoXfnS4y,Gravity,Deitrick Haddon,r&b,23,0.678,0.817,0.77
2CeOBN9Hjh1ux8MH86VW1H,Faded Pictures - From The Rush Hour Soundtrack,Case,r&b,0,0.704,0.514,0.578
3BTepbd75bloUptVDgz7X9,Rayonnons,Jarod,r&b,0,0.846,0.785,0.453
4ZDmwD9RakgRLiSyL6oaKa,Never Stop Loving You Ft. Terrace Martin & Talib Kweli,9th Wonder,r&b,24,0.561,0.688,0.615
4cperyKfUBl5qwObuPvDdL,My Girly - Radio Edit Version,Ready For The World,r&b,11,0.791,0.539,0.848
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul,r&b,59,0.769,0.826,0.762
6Vas6h9lB5mmeVDXdFqlQA,Freak Like Me,Adina Howard,r&b,56,0.655,0.837,0.66
4FWmE1B9LaE0qta4mHikD1,Don't Let Me Be Lonely Tonight,David Sanborn,r&b,26,0.539,0.279,0.241
10L4K7607BSC5aq8lc2leC,Black Or White,Michael Jackson,r&b,0,0.518,0.9,0.872
54zz2PbffoEYnTv7zAL0Yx,Ever After,Marianas Trench,r&b,34,0.296,0.632,0.179
4iVVU8DyQvOVsKafv3KWIF,Leave a Light On,Tom Walker,r&b,66,0.585,0.625,0.28
0swoHiwTazywpoqiKDUtGQ,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",Takagi & Ketra,r&b,64,0.765,0.701,0.758
0DowsITFvHqUqg96WQR3s5,Famous,Ty Dolla $ign,r&b,46,0.562,0.298,0.577
4jBPWUAtvIbj7trXEg9QPJ,Darkness and Light,John Legend,r&b,52,0.593,0.783,0.6
57xrUUzrdlVEQXBnsx6AWB,Princ3,Not3s,r&b,61,0.556,0.692,0.702
5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,r&b,74,0.572,0.209,0.446
6TjQVyjF5U92oHez0ZOfoy,Shooting Star,John Dahlbäck,edm,15,0.544,0.945,0.158
7LEAJRQzeI6buHaqrIIcyE,Right here,Maxess,edm,20,0.523,0.712,0.184
7qbTB6m4Wn7CUIM6LzVMYm,Repeat After Me,Dimitri Vegas & Like Mike,edm,16,0.321,0.939,0.179
4JAy3D5VimWbHJ7tBQEUQU,Cold Water (feat. Justin Bieber & MØ) - Lost Frequencies Remix,Major Lazer,edm,30,0.709,0.542,0.474
0GDVj31c8AxWXjWFzVFu0d,Reload - Radio Edit,Sebastian Ingrosso,edm,57,0.484,0.724,0.433
53AJtyJDf0TPSOwupbmUBU,No Longer Slaves (Reyer & Retain Remix),Reyer,edm,36,0.631,0.665,0.554
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,edm,68,0.781,0.526,0.662
33fQvV0TrknVsH71PxbbOQ,Life Is Music,Blasterjaxx,edm,52,0.495,0.983,0.0756
0yFu8XNnKr0ium4NrmWCtB,Button Up,Odd Chap,edm,39,0.822,0.891,0.72
18g2NMnK8Eb8PUIRUWtltU,JLT (Just Like That) - Radio Edit,Sidney Housen,edm,7,0.605,0.848,0.38
4uz1dfMq6nXBputSKnAqRG,Freal Luv (feat. Chanyeol & Tinashe),Far East Movement,edm,35,0.645,0.814,0.519
05aq7DpG7w3DufVbtbeuz8,B U M P,Dbstf,edm,27,0.682,0.945,0.327
470cDultSSCyXLGUUcKCLk,Someone Like You - Mazza & Tenashar Remix,Klaas,edm,50,0.554,0.898,0.37
6rQYJeJ7taRNMeXQVP3U5d,Masquerade,Dyro,edm,38,0.593,0.94,0.0911
7DHX1Ng0V186U2idfFfjGi,"Burial (feat. Pusha T, Moody Good, TrollPhace)",Yogi,edm,54,0.689,0.935,0.391
3EBe4cSkKqjkv3AEAmjyaF,Make Some Noise,Chuckie,edm,28,0.635,0.784,0.212
0EDyoVqPdg9AMt8PuDeu9c,RAWSIDE,GRAVEDGR,edm,48,0.59,0.97,0.119
73xVeCpXubWTt4okmGRZQ6,Stop,RetroVision,edm,56,0.615,0.935,0.507
6wBFBvGb0McH66mjLvMcyU,Keep It Mello,Marshmello,edm,0,0.656,0.909,0.139
5zkwxlMBoB54mVEfYDthpr,Fluto,Bigenesis,edm,26,0.665,0.98,0.282
2PLRrQ8oASLJIxw2mwOvh6,Love Is on Our Side,Capital Kings,edm,0,0.455,0.797,0.332
2CvJWExr9lCM9XZwtIVgh3,Funk You,Tujamo,edm,46,0.744,0.969,0.153
1eeb7X8NjETnaEQRJNGJ3A,Anything More (feat. Era Istrefi) - Will Sparks Remix,Steve Aoki,edm,33,0.409,0.847,0.034
1iWRXnyOl3e4ceElhtfvMw,Massive Selecta - Radio Edit,Kastenholt & Dee,edm,29,0.736,0.957,0.677
4zDsgkTLNv6j3kQ0asJfrF,Energetic (Prequel Remix),Wanna One,edm,39,0.722,0.827,0.509
1CuBioSnK1CMLeKDmNpoix,Rasputin - Radio Edit,Hard Rock Sofa,edm,0,0.531,0.973,0.13
1L6HVFyDAf7MGPjHBibgQV,MAD,JETFIRE,edm,43,0.809,0.96,0.545
2rNUCjocmu9sBCI4Ab9vOP,Cloches,Worakls,edm,40,0.788,0.516,0.0998
4st7YJoFrdiQPKMZZ4Nv1l,Catch,DVBBS,edm,23,0.547,0.662,0.132
4tknhO5RmXIxnpoipMKBmG,Monster - Robin Schulz Remix,LUM!X,edm,71,0.475,0.815,0.48
23viwliRcltCLEi5bffwRJ,Im Here For a Reason (feat. Kaio Deodato & Sou.Za) - DLMark Remix,Gui Brazil,edm,13,0.659,0.926,0.0566
5zwBmW0IbXpIA84cVHDGhe,Split (Only U),Tiësto,edm,11,0.634,0.927,0.35
4O2gRMLAIQYHXe25wjeTFj,Electric Elephants,Jay Hardway,edm,51,0.588,0.927,0.254
0DjBIx0EIjHd8aQFt4Krgo,Love For Latinas - Radio Edit,Kramder,edm,31,0.623,0.929,0.704
0USJ702LWc6LJW5Od4euwP,1000 Times,Roger Melo,edm,37,0.666,0.869,0.633
42iJJMoL4z1GASlLmC3eYJ,Dreamer - Dave Ramone Club Mix,Niels Van Gogh,edm,0,0.784,0.816,0.669
2znzyzlAUc8Z1Ikq9aFOcx,Tuesday (feat. Drake),ILOVEMAKONNEN,edm,64,0.77,0.664,0.472
7pSXU2BrcwQt5mbRPKEO4k,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,edm,70,0.543,0.754,0.749
7M2t0mMSjLJSweu8BwrY2R,Wakanda,Dimitri Vegas & Like Mike,edm,38,0.625,0.973,0.3
2QD4C6RRHgRNRAyrfnoeAo,Play Hard (feat. Ne-Yo & Akon),David Guetta,edm,58,0.691,0.921,0.8
7b71WsDLb8gG0cSyDTFAEW,Summer,Calvin Harris,edm,29,0.603,0.861,0.72
7B1Dl3tXqySkB8OPEwVvSu,We'll Be Coming Back (feat. Example),Calvin Harris,edm,63,0.596,0.952,0.571
7GLAZesgD4Uo91YpTiDUQ7,Super Hott,Jauz,edm,49,0.715,0.968,0.484
0mxjKriHsdi8zKiBTWIOrT,Save the Rave,Tommie Sunshine,edm,46,0.784,0.883,0.778
0tnFKjEEsjD3AVShRgtIun,Vibin,Habstrakt,edm,51,0.719,0.929,0.445
1a0AwW12F6WA801CHA7zSD,All Night (feat. Trevor Jackson),Codeko,edm,43,0.575,0.834,0.459
7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,edm,64,0.636,0.836,0.715
5LkvdwyjkqI5A6YIyT7h1O,Stay With U 2Night,Axel Boy,edm,33,0.626,0.973,0.157
17NCISfYJl0GITXs8G75Ae,Loudness War,Fukkk Offf,edm,33,0.843,0.844,0.727
7LEehgGg64Jc59WA6T8oaK,Interlude,Martin Numan,edm,19,0.59,0.813,0.112
11xsm79HwpWV1C1lMXoVo9,Gypsy Drop - Radio Edit,Filip Jenven,edm,38,0.797,0.962,0.422
5Su8uGrktYXM9inlzmL99W,Kinetic (Original Mix),Jay Eskar,edm,0,0.806,0.816,0.351
7bSk8hmkP54p1Rma8TOssO,Bassline,Julian Jordan,edm,48,0.751,0.969,0.214
7CTFHf1K6ZuzHANR7g1xk7,Selfish - DVLM & Brennan Heart VIP Remix,Dimitri Vegas & Like Mike,edm,50,0.348,0.909,0.494
59NBXgEzsssLPR4vLRlr6T,Speed Up (Original),Funkerman,edm,8,0.812,0.65,0.563
1hgVBma59CCQrYbDj59OIB,Turn It Up,Subliminals,edm,21,0.633,0.955,0.0883
3m78RKfiRjLsCVKvLuozix,Time & Space - Original Mix,Avalon,edm,34,0.665,0.897,0.101
1SlmnBIvGymszbbmeLYLvV,Blah Blah Blah,Armin van Buuren,edm,50,0.612,0.963,0.179
3ehS7brEPi3Pc8yitrFdbG,Chains - Remix,Nick Jonas,edm,43,0.504,0.674,0.0991
5tjOwSihWiylLoe7HC0z6f,We Were Young,Gareth Emery,edm,41,0.545,0.877,0.497
2gG6XzlJwwv2Sdf7TN7jmh,Bring The Roof Down (feat. Luciana),Kura,edm,24,0.617,0.814,0.0534
